   9.9999997764825821E-003   3.7227173179026473E-003
   2.9999999329447746E-002   2.3074320450506954E-002
   5.0000000745058060E-002   3.0177717292666620E-002
  0.10000000149011612        6.6104429539031118E-002
  0.30000001192092896       0.11600670387557835     
  0.50000000000000000       0.15818205801989110     
   1.0000000000000000       0.16401565763479320     
   3.0000000000000000        5.6654897742782463E-002
   5.0000000000000000        3.4575373555798608E-002
   10.000000000000000        1.3991480043756105E-002
   30.000000000000000        2.9365162568610265E-003
   50.000000000000000        2.8561802675934806E-003
   100.00000000000000        5.4328645595804323E-003
